gene_1	gene_2	OG	species	dist_kaks	dist_tree	HGT_kaks	HGT_tree	HGT_topology	HGT
FORC_genomic_gene-AU210_006132	VDAG_Jr2_v4.0.NCBIorder_gene4796	OG0004329	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.84896	1.457116	False	False	0	0
FORC_genomic_gene-AU210_006588	Fv10027v4.0_f82c05fe-bb42-46b9-b974-f4e26d2f6265	OG0004599	Fv10027v4.0_vs_FORC_genomic	0.21345	0.04183	False	False	0	0
Fv10027v4.0_4603638d-38af-49df-8371-f715e480aa2d	VDAG_CQ2_11_01_2016_67e5191d-9524-4104-b188-6aa024e28668	OG0006569	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	1.65992	0.979303	False	False	0	0
FORC_genomic_gene-AU210_007746	Fv10027v4.0_1ceca024-12d6-4df3-85a8-1ad1035a65f7	OG0004958	Fv10027v4.0_vs_FORC_genomic	0.15732	0.024232	False	False	0	0
FORC_genomic_gene-AU210_002119	Fv10027v4.0_539eb640-3863-43e5-a490-e447e79f4a72	OG0002764	Fv10027v4.0_vs_FORC_genomic	0.435243	0.018433	False	False	0	0
FORC_genomic_gene-AU210_000998	Fv10027v4.0_acd7f3e3-6aa7-47e6-89b7-910a79141742	OG0002317	Fv10027v4.0_vs_FORC_genomic	0.15586	0.026802	False	False	0	0
FORC_genomic_gene-AU210_006291	VDAG_CQ2_11_01_2016_c26789de-cb98-4459-b73f-e63524117d25	OG0004426	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.83983	0.3360534	False	False	0	0
Fv10027v4.0_5299f7ac-997f-40b2-82a9-47951740e57b	VDAG_CQ2_11_01_2016_5e00e501-98d8-48a1-a23c-d332b6e8db45	OG0004650	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	1.82287	0.88437	False	False	0	0
VDAG_CQ2_11_01_2016_b9389dda-a3d2-4a4e-ab49-10fc6e566150	VDAG_Jr2_v4.0.NCBIorder_gene9592	OG0002738	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00551485	0.13107	False	False	0	0
FORC_genomic_gene-AU210_009783	VDAG_Jr2_v4.0.NCBIorder_gene3902	OG0005804	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.00386	1.2331122	False	False	0	0
FORC_genomic_gene-AU210_005200	VDAG_CQ2_11_01_2016_0aab84e9-d034-4ed2-a2df-84aef881877a	OG0004042	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.61683	0.32441	False	False	0	0
VDAG_CQ2_11_01_2016_4d2e822a-d308-4060-8c8f-da9938c9dd5b	VDAG_Jr2_v4.0.NCBIorder_gene3140	OG0003784	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0221302	0.13103674	False	False	0	0
FORC_genomic_gene-AU210_009270	Fv10027v4.0_4c07c145-62bf-41e4-a314-0acb124210f1	OG0005556	Fv10027v4.0_vs_FORC_genomic	0.164717	0.052331	False	False	0	0
FORC_genomic_gene-AU210_002564	Fv10027v4.0_a0a29498-76bc-4ffe-9221-8f8ae2b9fc90	OG0002902	Fv10027v4.0_vs_FORC_genomic	0.335859	0.178987	False	False	0	0
VDAG_CQ2_11_01_2016_06ce178c-7b58-4d7f-b47c-1ec57fb84d1c	VDAG_Jr2_v4.0.NCBIorder_gene430	OG0001985	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0108686	0.26409975	False	False	0	0
FORC_genomic_gene-AU210_002990	VDAG_Jr2_v4.0.NCBIorder_gene6492	OG0003132	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.857574	0.705193	False	False	0	0
FORC_genomic_gene-AU210_004288	Fv10027v4.0_5b10dfee-588d-4ecf-bfbf-a00b562e8677	OG0003691	Fv10027v4.0_vs_FORC_genomic	0.166354	0.08525	False	False	0	0
FORC_genomic_gene-AU210_011736	Fv10027v4.0_14af7074-2bb1-4d57-988a-713ed8479396	OG0006504	Fv10027v4.0_vs_FORC_genomic	0.200562	0.018719	False	False	0	0
FORC_genomic_gene-AU210_013104	VDAG_CQ2_11_01_2016_9f0fd6ad-2ba6-4c49-82b9-c6e7c81c42cf	OG0006716	VDAG_CQ2_11_01_2016_vs_FORC_genomic	3.18779	0.5471301	False	False	0	0
FORC_genomic_gene-AU210_011954	Fv10027v4.0_39b3aa91-a112-4450-887a-899623634a84	OG0006594	Fv10027v4.0_vs_FORC_genomic	0.367765	0.019066887	False	False	0	0
FORC_genomic_gene-AU210_000240	VDAG_Jr2_v4.0.NCBIorder_gene6948	OG0001911	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	0.957334	0.24408	False	False	0	0
VDAG_CQ2_11_01_2016_ac114e81-3292-42af-a50a-616aba96c08b	VDAG_Jr2_v4.0.NCBIorder_gene7391	OG0005875	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	4.11133	2.010445	False	False	0	0
FORC_genomic_gene-AU210_011531	VDAG_CQ2_11_01_2016_d521fa5d-802f-4b53-bed0-21c4b57bac0b	OG0006396	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.2867	0.7761538	False	False	0	0
VDAG_CQ2_11_01_2016_c02d3618-cafb-4b67-a3da-9dcb750c2e4c	VDAG_Jr2_v4.0.NCBIorder_gene8961	OG0004039	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.410249	0.596112	False	False	0	0
FORC_genomic_gene-AU210_007702	Fv10027v4.0_7a1db201-d332-4b56-84b7-c206f7d0a1a8	OG0004936	Fv10027v4.0_vs_FORC_genomic	0.184313	0.010471	False	False	0	0
FORC_genomic_gene-AU210_010398	Fv10027v4.0_9f37bd4f-64d7-47c4-a1d4-91e35eb65769	OG0005963	Fv10027v4.0_vs_FORC_genomic	0.260458	0.046492	False	False	0	0
FORC_genomic_gene-AU210_015518	Fv10027v4.0_f26c02a1-b82a-414d-a67a-5d917bc637b2	OG0006965	Fv10027v4.0_vs_FORC_genomic	0.482895	0.06233	False	False	0	0
FORC_genomic_gene-AU210_004978	VDAG_Jr2_v4.0.NCBIorder_gene1796	OG0003938	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	4.07605	0.405048	False	False	0	0
FORC_genomic_gene-AU210_013994	Fv10027v4.0_bb502045-404f-45eb-8846-a231ba845359	OG0006808	Fv10027v4.0_vs_FORC_genomic	0.181279	0.015399	False	False	0	0
VDAG_CQ2_11_01_2016_563db6f5-4172-423c-97cc-fbc79733dcd0	VDAG_Jr2_v4.0.NCBIorder_gene3374	OG0006270	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00731575	0.0	False	False	0	0
VDAG_CQ2_11_01_2016_e9b0aa68-97a7-4260-b1dd-e4e393edcc6e	VDAG_Jr2_v4.0.NCBIorder_gene5695	OG0003909	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0308659	0.041626	False	False	0	0
FORC_genomic_gene-AU210_000371	Fv10027v4.0_b564ff09-5068-433a-b576-539aa9dab06a	OG0001972	Fv10027v4.0_vs_FORC_genomic	0.166849	0.142169	False	False	0	0
VDAG_CQ2_11_01_2016_b30f3baf-9519-4fca-8d23-0c78b1da6595	VDAG_Jr2_v4.0.NCBIorder_gene9553	OG0006769	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0216164	0.106688	False	False	0	0
VDAG_CQ2_11_01_2016_385a166e-9fd2-4231-9446-8b9a142972a7	VDAG_Jr2_v4.0.NCBIorder_gene8075	OG0005191	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.010019	0.118782	False	False	0	0
FORC_genomic_gene-AU210_005798	Fv10027v4.0_b658add9-a23e-4f50-8091-70ee79e77720	OG0004142	Fv10027v4.0_vs_FORC_genomic	0.262371	0.045807	False	False	0	0
VDAG_CQ2_11_01_2016_816245ef-ce03-4c75-b5e8-0c9f3538f61a	VDAG_Jr2_v4.0.NCBIorder_gene4924	OG0002374	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00913585	0.111360036	False	False	0	0
FORC_genomic_gene-AU210_006083	VDAG_Jr2_v4.0.NCBIorder_gene7457	OG0004308	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.65227	0.283504	False	False	0	0
FORC_genomic_gene-AU210_002529	VDAG_Jr2_v4.0.NCBIorder_gene5503	OG0002890	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.47054	0.74604	False	False	0	0
VDAG_CQ2_11_01_2016_121bc5a0-fb8a-4a1a-9f9d-c769ba198b5e	VDAG_Jr2_v4.0.NCBIorder_gene7377	OG0006277	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00509456	0.002255	False	False	0	0
VDAG_CQ2_11_01_2016_944acf99-502f-4843-a44b-816bf4fad863	VDAG_Jr2_v4.0.NCBIorder_gene10632	OG0005232	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0160339	0.013266349	False	False	0	0
FORC_genomic_gene-AU210_014179	Fv10027v4.0_e02605c0-5c3b-4ad4-943a-c32b873d6e93	OG0006835	Fv10027v4.0_vs_FORC_genomic	0.250706	0.062646	False	False	0	0
FORC_genomic_gene-AU210_006353	VDAG_Jr2_v4.0.NCBIorder_gene7811	OG0004461	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.38365	0.630392	False	False	0	0
FORC_genomic_gene-AU210_011691	Fv10027v4.0_8a4348ba-5d0d-42f5-93f4-2b81a9618b5b	OG0006481	Fv10027v4.0_vs_FORC_genomic	0.324914	0.164571	False	False	0	0
VDAG_CQ2_11_01_2016_1788ede3-2da0-4d7b-8a7e-f4e32e98101d	VDAG_Jr2_v4.0.NCBIorder_gene4194	OG0005741	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0138005	0.28308752	False	False	0	0
FORC_genomic_gene-AU210_002787	VDAG_Jr2_v4.0.NCBIorder_gene1981	OG0003027	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.35517	0.246911	False	False	0	0
VDAG_CQ2_11_01_2016_3da5859b-5333-48b8-8c75-e05000da77d0	VDAG_Jr2_v4.0.NCBIorder_gene7633	OG0004459	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0263658	0.13590471	False	False	0	0
VDAG_CQ2_11_01_2016_4c9c726d-cd75-4505-9f1b-1337db9dae1c	VDAG_Jr2_v4.0.NCBIorder_gene3653	OG0005497	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00323686	0.26956704	False	False	0	0
FORC_genomic_gene-AU210_000956	Fv10027v4.0_5d0a324e-0877-4d88-95a5-73e23194a5c8	OG0002294	Fv10027v4.0_vs_FORC_genomic	0.197988	0.016742	False	False	0	0
FORC_genomic_gene-AU210_002854	Fv10027v4.0_f76b3cd1-6de6-44e5-af70-88a4937eb978	OG0003063	Fv10027v4.0_vs_FORC_genomic	0.216725	0.015161	False	False	0	0
VDAG_CQ2_11_01_2016_2cef56c5-933d-4907-b0d0-c5ec1d8deefb	VDAG_Jr2_v4.0.NCBIorder_gene4276	OG0005502	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00814311	0.0	False	False	0	0
VDAG_CQ2_11_01_2016_d994ef39-5d81-4ac1-ab55-072f24c8fe73	VDAG_Jr2_v4.0.NCBIorder_gene10579	OG0003201	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00586454	0.001096	False	False	0	0
VDAG_CQ2_11_01_2016_799b4f20-d615-4022-a8a8-429c8b65ac00	VDAG_Jr2_v4.0.NCBIorder_gene8113	OG0005188	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0299055	0.0	False	False	0	0
FORC_genomic_gene-AU210_011696	Fv10027v4.0_9e36f7db-45e2-4b07-93f4-6d154990b3e5	OG0006483	Fv10027v4.0_vs_FORC_genomic	0.226321	0.01406	False	False	0	0
FORC_genomic_gene-AU210_006632	Fv10027v4.0_562ae5f9-ecbe-4ea2-ae94-a63e8d0a4665	OG0004629	Fv10027v4.0_vs_FORC_genomic	0.203271	0.120277	False	False	0	0
FORC_genomic_gene-AU210_012007	Fv10027v4.0_e6800b6f-076c-40a4-a4e0-f693bead57f2	OG0006601	Fv10027v4.0_vs_FORC_genomic	0.344009	0.015291	False	False	0	0
FORC_genomic_gene-AU210_008753	VDAG_CQ2_11_01_2016_bcdb14a6-9160-49d5-8de3-cf36399e9217	OG0005378	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.48111	0.455514	False	False	0	0
VDAG_CQ2_11_01_2016_15d7de14-014b-4be3-952a-089fb036fd46	VDAG_Jr2_v4.0.NCBIorder_gene2647	OG0005649	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00705946	0.23136097	False	False	0	0
FORC_genomic_gene-AU210_012007	VDAG_Jr2_v4.0.NCBIorder_gene5912	OG0006601	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.40044	0.260845	False	False	0	0
FORC_genomic_gene-AU210_006190	Fv10027v4.0_7540d2f0-097d-4cf7-98a4-9720d1e1f893	OG0004363	Fv10027v4.0_vs_FORC_genomic	0.215174	0.13679855	False	False	0	0
VDAG_CQ2_11_01_2016_3ac178e3-e8ac-4bca-9b30-b4be09faa01d	VDAG_Jr2_v4.0.NCBIorder_gene3507	OG0002017	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0118611	0.049580436	False	False	0	0
FORC_genomic_gene-AU210_007915	Fv10027v4.0_d2f8e11f-f89d-43d4-be87-13ab5e99cbee	OG0005054	Fv10027v4.0_vs_FORC_genomic	0.186639	0.030278	False	False	0	0
FORC_genomic_gene-AU210_009749	Fv10027v4.0_55bf84d3-b452-4fe8-a1d1-8ad1aec3e016	OG0005785	Fv10027v4.0_vs_FORC_genomic	0.281319	0.01641	False	False	0	0
FORC_genomic_gene-AU210_011497	VDAG_Jr2_v4.0.NCBIorder_gene9754	OG0006376	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.51155	1.243438	False	False	0	0
FORC_genomic_gene-AU210_007417	VDAG_Jr2_v4.0.NCBIorder_gene10311	OG0004817	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.15092	0.509013	False	False	0	0
FORC_genomic_gene-AU210_008113	Fv10027v4.0_afb5c17d-d264-47c8-8846-41033a2d5a3e	OG0005177	Fv10027v4.0_vs_FORC_genomic	0.261183	0.012681	False	False	0	0
VDAG_CQ2_11_01_2016_80d93777-46d6-492a-a798-1a08edd27c6c	VDAG_Jr2_v4.0.NCBIorder_gene442	OG0001989	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0143836	0.0	False	False	0	0
FORC_genomic_gene-AU210_009223	Fv10027v4.0_67e76479-3074-4493-a5c6-9d64f2009f53	OG0005536	Fv10027v4.0_vs_FORC_genomic	0.202933	0.006826	False	False	0	0
FORC_genomic_gene-AU210_015131	Fv10027v4.0_07f7c1dd-9b22-4758-9db0-82a2bab65ad0	OG0006916	Fv10027v4.0_vs_FORC_genomic	0.278994	0.035015	False	False	0	0
VDAG_CQ2_11_01_2016_761d746d-e23c-4b00-835e-b51833ac0b86	VDAG_Jr2_v4.0.NCBIorder_gene9266	OG0005389	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00919669	0.007707	False	False	0	0
FORC_genomic_gene-AU210_003925	VDAG_CQ2_11_01_2016_943d8ee9-5c3d-4b0c-af59-2cea54cf1f56	OG0003488	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.19716	0.236606	False	False	0	0
FORC_genomic_gene-AU210_002648	Fv10027v4.0_75d82e02-18a4-4f0f-8f98-3a1b0a6f9ab6	OG0002948	Fv10027v4.0_vs_FORC_genomic	0.181121	0.07943	False	False	0	0
VDAG_CQ2_11_01_2016_ecf1ff47-2d7f-4f76-ad63-c6481fa0cdd1	VDAG_Jr2_v4.0.NCBIorder_gene5237	OG0002978	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0129942	0.016466	False	False	0	0
FORC_genomic_gene-AU210_006836	Fv10027v4.0_eb958797-509e-4a03-befc-8c4791912216	OG0004726	Fv10027v4.0_vs_FORC_genomic	0.179852	0.089078	False	False	0	0
VDAG_CQ2_11_01_2016_6a1b6e31-9255-4357-9a4e-69d434bdfada	VDAG_Jr2_v4.0.NCBIorder_gene8347	OG0002773	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0102512	0.0	False	False	0	0
FORC_genomic_gene-AU210_010315	VDAG_Jr2_v4.0.NCBIorder_gene2248	OG0005922	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.71019	0.55261	False	False	0	0
VDAG_CQ2_11_01_2016_29f4be6d-c774-4b6a-9d9d-72d42e40c824	VDAG_Jr2_v4.0.NCBIorder_gene11049	OG0002210	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00343579	0.0	False	False	0	0
VDAG_CQ2_11_01_2016_f8fc9d74-e73d-4aff-a657-ca3eb3ff9a0d	VDAG_Jr2_v4.0.NCBIorder_gene10885	OG0002145	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0115235	0.0	False	False	0	0
VDAG_CQ2_11_01_2016_39648e53-10fb-4870-8335-9da30e5c248a	VDAG_Jr2_v4.0.NCBIorder_gene199	OG0003574	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0107447	0.012405	False	False	0	0
FORC_genomic_gene-AU210_008317	VDAG_Jr2_v4.0.NCBIorder_gene7549	OG0005256	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.83633	0.557696	False	False	0	0
VDAG_CQ2_11_01_2016_9bbf1e2d-724f-4902-81dc-e005963bd5c2	VDAG_Jr2_v4.0.NCBIorder_gene7522	OG0006431	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00554635	0.200288	False	False	0	0
Fv10027v4.0_a9d85489-f15c-4f00-847e-2db85b2a0d48	VDAG_CQ2_11_01_2016_2be8d647-4f38-40cb-bd90-89ca8a47076b	OG0003412	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	1.28577	0.238936	False	False	0	0
VDAG_CQ2_11_01_2016_44a1d65d-46da-4418-9197-941be9348f40	VDAG_Jr2_v4.0.NCBIorder_gene3782	OG0005490	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0128944	0.0	False	False	0	0
VDAG_CQ2_11_01_2016_75c15f1b-20ee-4e39-9b82-340347943f69	VDAG_Jr2_v4.0.NCBIorder_gene10849	OG0004378	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.109103	0.09802918	False	False	0	0
FORC_genomic_gene-AU210_012614	VDAG_Jr2_v4.0.NCBIorder_gene8247	OG0006656	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.97261	0.268826	False	False	0	0
VDAG_CQ2_11_01_2016_529d6aac-141d-4ff4-8bf6-f8b616887619	VDAG_Jr2_v4.0.NCBIorder_gene8566	OG0003370	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0236521	0.074832	False	False	0	0
VDAG_CQ2_11_01_2016_a7d9553c-4700-4ca2-86ff-a419fc6d5982	VDAG_Jr2_v4.0.NCBIorder_gene8605	OG0006256	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0054566	0.0	False	False	0	0
VDAG_CQ2_11_01_2016_d3431023-7756-4999-8522-4ff52a30253c	VDAG_Jr2_v4.0.NCBIorder_gene11367	OG0002188	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0145368	0.3409775	False	False	0	0
FORC_genomic_gene-AU210_005905	VDAG_CQ2_11_01_2016_9548e02d-b788-4ac8-abf8-e37cc021bb2c	OG0004194	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.22137	1.3055134	False	False	0	0
FORC_genomic_gene-AU210_009120	Fv10027v4.0_9c9123cc-5be8-4e69-a31b-6f203cc3e97d	OG0005473	Fv10027v4.0_vs_FORC_genomic	0.197115	0.033449	False	False	0	0
FORC_genomic_gene-AU210_010049	Fv10027v4.0_e4b06c8e-a4fb-4fa6-914c-da071125fed1	OG0005835	Fv10027v4.0_vs_FORC_genomic	0.533422	0.025631	False	False	0	0
FORC_genomic_gene-AU210_009561	VDAG_Jr2_v4.0.NCBIorder_gene3749	OG0005710	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	3.02952	0.7365	False	False	0	0
FORC_genomic_gene-AU210_009398	Fv10027v4.0_659d39fa-3af7-4ccc-8442-7dded35022d4	OG0005631	Fv10027v4.0_vs_FORC_genomic	0.185467	0.020673	False	False	0	0
FORC_genomic_gene-AU210_001650	VDAG_Jr2_v4.0.NCBIorder_gene6016	OG0002656	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.04425	0.506917	False	False	0	0
FORC_genomic_gene-AU210_003362	Fv10027v4.0_a7752523-0d7b-48fd-8832-7251fb110024	OG0003357	Fv10027v4.0_vs_FORC_genomic	0.196936	0.006264	False	False	0	0
FORC_genomic_gene-AU210_002995	Fv10027v4.0_35c281fd-e462-4e62-bc07-fd5bf14f15e1	OG0003136	Fv10027v4.0_vs_FORC_genomic	0.140498	0.219412	False	False	0	0
FORC_genomic_gene-AU210_002707	Fv10027v4.0_44d228d7-37d1-4453-a863-0283249bd93c	OG0002978	Fv10027v4.0_vs_FORC_genomic	0.187081	0.07293253	False	False	0	0
FORC_genomic_gene-AU210_001840	Fv10027v4.0_2525603b-e2cd-49f0-b5e1-e6d9e0c3886d	OG0002719	Fv10027v4.0_vs_FORC_genomic	0.211257	0.141687	False	False	0	0
FORC_genomic_gene-AU210_008273	Fv10027v4.0_164ceedd-c5e8-4953-99ba-05b38367a448	OG0005238	Fv10027v4.0_vs_FORC_genomic	0.136138	0.020888	False	False	0	0
VDAG_CQ2_11_01_2016_18caea1d-1650-4f6f-8cd1-ec078b6d7cb0	VDAG_Jr2_v4.0.NCBIorder_gene7013	OG0005864	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00387338	0.011092	False	False	0	0
FORC_genomic_gene-AU210_013385	Fv10027v4.0_8de733f6-1331-40ca-aac7-d556eb826a24	OG0006748	Fv10027v4.0_vs_FORC_genomic	0.487087	0.07206	False	False	0	0
VDAG_CQ2_11_01_2016_a86970ba-714b-4a0e-b273-81e12afc5671	VDAG_Jr2_v4.0.NCBIorder_gene6665	OG0005677	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0156826	0.030555671	False	False	0	0
FORC_genomic_gene-AU210_010427	VDAG_CQ2_11_01_2016_837d6561-2989-461f-a54b-4993e7d8a7d6	OG0005983	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.14471	0.536177	False	False	0	0
FORC_genomic_gene-AU210_010501	VDAG_Jr2_v4.0.NCBIorder_gene7862	OG0006029	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.5213	0.6132087	False	False	0	0
FORC_genomic_gene-AU210_010236	Fv10027v4.0_55c7a4ed-3e8a-4148-90c3-582718141bf8	OG0005889	Fv10027v4.0_vs_FORC_genomic	0.267359	0.03669	False	False	0	0
FORC_genomic_gene-AU210_000668	Fv10027v4.0_720140b2-33e4-4258-b924-e8a5b238db8f	OG0002140	Fv10027v4.0_vs_FORC_genomic	0.166879	0.007901	False	False	0	0
FORC_genomic_gene-AU210_007752	Fv10027v4.0_5ef3640f-1bb2-4805-893c-ab89385f5a43	OG0004962	Fv10027v4.0_vs_FORC_genomic	0.199562	0.012746	False	False	0	0
VDAG_CQ2_11_01_2016_8d7025a6-631e-4949-aca4-e62fdb335032	VDAG_Jr2_v4.0.NCBIorder_gene2950	OG0003434	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.040259	0.0	False	False	0	0
FORC_genomic_gene-AU210_011323	Fv10027v4.0_4f6e2fe8-0827-4f45-97a5-628b070bfe30	OG0006318	Fv10027v4.0_vs_FORC_genomic	0.335175	0.094625	False	False	0	0
FORC_genomic_gene-AU210_006042	Fv10027v4.0_5b0df01a-dcaa-4235-acbb-7d8164c3b8ef	OG0004282	Fv10027v4.0_vs_FORC_genomic	0.182865	0.048432	False	False	0	0
VDAG_CQ2_11_01_2016_c4d57935-4e3c-491c-bbf1-2b62becdf3fc	VDAG_Jr2_v4.0.NCBIorder_gene8737	OG0006480	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00352598	0.0	False	False	0	0
FORC_genomic_gene-AU210_010288	Fv10027v4.0_673fc3c6-3a52-4388-be74-0c1bcd1c992d	OG0005906	Fv10027v4.0_vs_FORC_genomic	0.432833	0.069099	False	False	0	0
VDAG_CQ2_11_01_2016_066b4dbd-45e8-4847-8899-bbd016f05498	VDAG_Jr2_v4.0.NCBIorder_gene6373	OG0006369	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00402172	0.083587	False	False	0	0
FORC_genomic_gene-AU210_013289	Fv10027v4.0_116d425a-d71e-42e1-8b8b-1352b30bc334	OG0006737	Fv10027v4.0_vs_FORC_genomic	0.511517	0.025452	False	False	0	0
FORC_genomic_gene-AU210_000510	Fv10027v4.0_e0f30254-bb33-49b9-b845-928873a12665	OG0002052	Fv10027v4.0_vs_FORC_genomic	0.20168	0.04021	False	False	0	0
VDAG_CQ2_11_01_2016_5534e10d-f120-4a4c-8300-9614a0b3bf8f	VDAG_Jr2_v4.0.NCBIorder_gene5103	OG0002118	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0602678	0.643486	False	False	0	0
FORC_genomic_gene-AU210_010632	VDAG_CQ2_11_01_2016_213ec699-2e2f-4899-be34-1ea50c1f4efd	OG0006098	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.76048	0.658867	False	False	0	0
FORC_genomic_gene-AU210_002682	Fv10027v4.0_221cb517-771f-4ad5-b175-9d876042f5ab	OG0002963	Fv10027v4.0_vs_FORC_genomic	0.20223	0.032191	False	False	0	0
VDAG_CQ2_11_01_2016_b330572f-8c79-4204-915a-d46797901112	VDAG_Jr2_v4.0.NCBIorder_gene5196	OG0002995	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0131421	0.0	False	False	0	0
FORC_genomic_gene-AU210_002757	VDAG_Jr2_v4.0.NCBIorder_gene1764	OG0003011	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.18787	0.410378	False	False	0	0
FORC_genomic_gene-AU210_013154	VDAG_CQ2_11_01_2016_2612ed24-a49f-4cea-a07b-fad51fe6618c	OG0006721	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.75533	0.549774	False	False	0	0
Fv10027v4.0_19396cfd-e12e-4d72-a8d1-65fd01691005	VDAG_CQ2_11_01_2016_32841a46-c7b8-4d45-a432-c7570ebd95dc	OG0004740	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	1.18079	0.621491	False	False	0	0
